country,topic_l3,status,2024_resolution_count,2025_resolution_count,resolution_count_change,2024_recorded_vote_count,2025_recorded_vote_count,recorded_vote_count_change,2024_not_recorded_count,2025_not_recorded_count,not_recorded_count_change,2024_country_missing_count,2025_country_missing_count,country_missing_count_change,2024_unknown_vote_count,2025_unknown_vote_count,unknown_vote_count_change,2024_yes_count,2025_yes_count,yes_count_change,2024_yes_pct,2025_yes_pct,yes_pct_change_pp,2024_abstain_count,2025_abstain_count,abstain_count_change,2024_abstain_pct,2025_abstain_pct,abstain_pct_change_pp,2024_no_count,2025_no_count,no_count_change,2024_no_pct,2025_no_pct,no_pct_change_pp,abs_yes_pct_change_pp
USA,TRAFFICKING IN PERSONS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TRANSIT,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TRANSPARENCY IN ARMAMENTS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,100.00,,0,0,0,,0.00,,0,0,0,,0.00,,
USA,TREATY COMPLIANCE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,TREATY-MONITORING BODIES,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,WATER,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,WILDLIFE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,WOMEN,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,WOMEN MIGRANT WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,WORLD WAR (1939-1945),NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,YOUNG WORKERS,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ZONES OF PEACE,NEW_IN_2025,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.00,,0,0,0,,0.00,,0,1,1,,100.00,,
USA,ABUSE OF POWER,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,ADMINISTRATIVE LAW,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,ANTI-APARTHEID MOVEMENTS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,"ANTI-SATELLITE SYSTEMS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL LAW, SPACE LAW, SCIENCE AND TECHNOLOGY, SPACE SCIENCES, OUTER SPACE",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,"ANTI-SATELLITE SYSTEMS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMACY, SCIENCE AND TECHNOLOGY, SPACE SCIENCES, SPACE DEBRIS",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,APARTHEID,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,ARMS EMBARGO,DROPPED_FROM_2024,7,0,-7,7,0,-7,0,0,0,0,0,0,0,0,0,1,0,-1,14.29,,,1,0,-1,14.29,,,5,0,-5,71.43,,,
USA,ARMS LIMITATION,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,1,0,-1,50.00,,,0,0,0,0.00,,,1,0,-1,50.00,,,
USA,AUTHORITARIANISM,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,1,0,-1,50.00,,,0,0,0,0.00,,,1,0,-1,50.00,,,
USA,BALLISTIC MISSILES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,BILATERAL TRADE AGREEMENTS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,BIOLOGICAL MONITORING,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,BOSNIA AND HERZEGOVINA SITUATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,BUDGET DEFICITS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,CAPITAL PUNISHMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,CEASEFIRES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,CHARITIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,1,0,-1,100.00,,,0,0,0,0.00,,,
USA,DEBT RELIEF,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,DEPLETED URANIUM,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,DOUBLE TAXATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,ECONOMIC COOPERATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,EQUALITY,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,1,0,-1,50.00,,,0,0,0,0.00,,,1,0,-1,50.00,,,
USA,EXTRALEGAL EXECUTIONS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,"HUMAN RIGHTS, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMATIC RELATIONS, POLITICAL AND LEGAL QUESTIONS, MAINTENANCE OF PEACE AND SECURITY, POLITICAL AND LEGAL QUESTIONS, POLITICAL EVENTS AND ISSUES, SYRIA SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,"IRAN SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,ISLAMOPHOBIA,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,MARINE ENVIRONMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,MARINE RESOURCES CONSERVATION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,MERCENARIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,MILITARY TECHNOLOGY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,NATIONALISM,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,2,0,-2,100.00,,,
USA,NUCLEAR ENERGY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,NUCLEAR LAW,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,NUCLEAR SAFEGUARDS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,NUCLEAR WAR,DROPPED_FROM_2024,1,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,
USA,NUCLEAR WEAPON STATES,DROPPED_FROM_2024,2,0,-2,2,0,-2,0,0,0,0,0,0,0,0,0,1,0,-1,50.00,,,1,0,-1,50.00,,,0,0,0,0.00,,,
USA,"OCCUPIED TERRITORIES, POLITICAL AND LEGAL QUESTIONS, INTERNATIONAL RELATIONS, DIPLOMATIC RELATIONS, POLITICAL AND LEGAL QUESTIONS, MAINTENANCE OF PEACE AND SECURITY, DISPUTES",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,OCEANS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,OIL POLLUTION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,PERMANENT SOVEREIGNTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,"RACISM, POLITICAL AND LEGAL QUESTIONS, POLITICAL EVENTS AND ISSUES, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION, RACIAL DISCRIMINATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, EQUALITY",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,RADIOLOGICAL WEAPONS,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,RIGHT TO DEVELOPMENT,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,RIGHT TO OWN PROPERTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,RURAL POVERTY,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,,,0,0,0,0.00,,,1,0,-1,100.00,,,
USA,TREATIES,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,"UKRAINE SITUATION, SOCIAL CONDITIONS AND EQUITY, HUMAN RIGHTS, HUMAN RIGHTS, SOCIAL CONDITIONS AND EQUITY, DISCRIMINATION",DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
USA,WEAPONS OF MASS DESTRUCTION,DROPPED_FROM_2024,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,100.00,,,0,0,0,0.00,,,0,0,0,0.00,,,
